row_id,ts_end,ret_1h,ret_1d,atr_14,parkinson_20,std_20,rsi_14,roc_5,sma_50_rel,sma_200_rel,ema_20_rel,linreg_slope,obv_norm,vwap_dev,volume_ratio,best_strategy,best_sharpe,sharpe_sma_3_8,sharpe_sma_5_20,sharpe_sma_10_30,sharpe_sma_15_60,sharpe_sma_30_120,sharpe_sma_50_200,sharpe_ema_7_21,sharpe_ema_9_21,sharpe_ema_12_26,sharpe_ema_20_50,sharpe_ema_30_90,sharpe_ema_50_150
af629d9a2e9b43ed9c7463edfeae0766,2025-04-14 00:00:00+00:00,0.005570588419996247,-0.018837982363531736,62.00063966772471,0.0737104812273395,130.930075349291,59.005550372398815,-0.07844842782690446,1.001646462249631,1.0032694538750702,1.000790796932702,1.166080193948114,0.9954523423776049,0.9997251969116973,1.531159023299985,ema_50_150,0.882208969540705,-55.991096459199056,-29.33855672936706,-16.539629038030853,-9.052786580385563,-3.2892950801796603,-1.3616176511043012,-21.532345784181967,-20.662013907611183,-17.742058788347006,-8.593832799766435,-3.7134485464809464,0.882208969540705
398b564a3ea74a9a8556714fa58aa57a,2025-04-15 00:00:00+00:00,0.0022401802212463906,0.01168495227577071,38.59109030227509,0.0447709993226436,51.12952075831813,63.11604152113558,0.11548313499288947,1.0005775625051918,1.0002037184945574,1.001192863149292,-1.3090651214092017,1.003072787957837,1.0002953808282284,2.0871239970348783,ema_50_150,-1.1385016520196334,-54.76541667659197,-30.003314006871914,-17.305046236884618,-8.91286642439057,-3.1010375546253366,-2.2167230383760694,-21.539603004813458,-21.198794771597523,-18.167024885509676,-8.85739355292065,-3.519588665437667,-1.1385016520196334
efaabcd9439243bd91dc42971732430d,2025-04-16 00:00:00+00:00,-0.0021325902533148033,-0.012344272816125268,40.126669325416685,0.04938937037334019,28.139148363359872,42.71920698655411,-0.0829549256727669,0.9990532991966803,0.9966361005586097,0.9994701598403674,-1.1643763982939874,0.9703454562620725,0.9999376941750273,0.9606265169179403,ema_50_150,-1.643613319495246,-54.759820352515945,-31.43961333835488,-19.042493409018533,-9.87682416569033,-4.30785812342771,-2.5574892113826606,-23.02557883832984,-22.03642346252539,-19.95636324065045,-9.816559167912715,-4.833422260367914,-1.643613319495246
a546f0dfd64f46f19221fb2c32528b92,2025-04-17 00:00:00+00:00,-0.005463938925894474,0.0046549053080430225,29.77082286664901,0.03421085347895317,60.32827126900905,27.76998459648798,-0.07232064675933042,0.997618147399601,0.9952394466843533,0.9987889613294986,-1.4133904874520145,0.9982084591032487,0.9998206278240455,0.9243406452887742,ema_50_150,-2.810182397983342,-54.710015063549754,-31.002240127582045,-18.73213454968448,-10.598479826467239,-4.733117309477347,-2.8954934765010774,-23.53429542948235,-21.04622854272037,-19.934947700199253,-9.740421559678918,-6.652933000557409,-2.810182397983342
227ab58961c946499394637ec42afc0b,2025-04-18 00:00:00+00:00,0.0023397532442205327,0.011963980920427386,19.64945492202515,0.02340309370016184,24.842060942021295,61.805765735426846,0.10303615642036015,1.000548116223509,1.000231235500329,1.000645453115121,0.007213800436668347,1.0024510947325664,1.0001258886003186,0.878244110629679,ema_50_150,-2.577225584379902,-54.771971329714226,-30.13773407398532,-17.55841145194213,-10.083225336580256,-3.5034832498802584,-2.9493725291127078,-22.967942336562867,-20.69171292303453,-18.414905669829757,-8.641092159620401,-6.155616729691006,-2.577225584379902
2794ead241b34c258243cff5061b7f5a,2025-04-19 00:00:00+00:00,-0.000547426738044754,-0.006087521408256857,13.100886733747092,0.01540915625989282,16.089498126698583,51.96807243812831,0.00715177910570809,1.000373539842567,0.9995360962592673,1.0000321351483688,1.153552076145152,0.9983818562807438,0.9999441979679301,1.7512186849580857,sma_50_200,-2.8804415908643155,-58.04635588903973,-32.274452114334224,-19.53610297568346,-9.593745895864469,-4.15294675861818,-2.8804415908643155,-23.472620241395617,-21.887888875839423,-20.20943471696067,-8.628430791917433,-6.0374486874344235,-3.129478583784652
3bcd451844f74dd3a98ee6a064df4ceb,2025-04-20 00:00:00+00:00,-0.0018525916452412083,0.007342661332719103,11.494152378457523,0.013580626236683713,27.3681917598097,33.87212466733989,-0.05776016714619813,0.9993199939334194,0.9980736912750993,0.9995503989975553,-0.8801421776298823,0.9999055284610118,1.0000066605441897,0.6917096045794262,sma_50_200,-3.12097690365293,-58.08017196585483,-32.70592724930488,-19.83965148043187,-9.365514284528752,-3.6944017213017855,-3.12097690365293,-24.124613147437223,-22.531256849836403,-20.128311154901468,-8.44934736062313,-5.533368288926489,-3.3080829079666088
9beb9f1dfb054aa9aae9dfeb9c206d6b,2025-04-21 00:00:00+00:00,0.0033216278252853337,0.0016293529433087928,33.01882856480832,0.038006948173522445,50.16130483127288,68.15672324784198,0.07517504240266383,1.0011966522968412,1.0025885146476423,1.0010474938729421,-0.4645514977813376,1.0042721149168803,0.9999893599780345,5.856411552304554,sma_50_200,-2.363072043752503,-65.98932560415588,-33.276776373337725,-18.649957501904638,-7.743263704459793,-3.415532131064454,-2.363072043752503,-23.820093841930095,-22.253567976862605,-18.933617964967414,-7.010137984046867,-4.669189933009189,-3.1023573270699716
14354b1440bd46d0a51242899d3b628c,2025-04-22 00:00:00+00:00,0.004245408334072165,0.02708656919134944,39.15218423325351,0.04521500669510365,117.43178664426763,67.89929562231995,-0.03595235011649787,1.0021786752799142,1.0037345800069541,1.00095512426287,1.3825925900914466,1.006065868406779,0.9999963821587416,2.0208173645918506,sma_50_200,-0.19341783572565163,-60.83359203661713,-31.989283859649397,-16.324613240946793,-7.155999925670594,-2.7860730543906533,-0.19341783572565163,-22.307754211679676,-19.234564183298758,-17.096017615182305,-6.245793411525855,-4.1174539826687955,-0.7272587696697228
1c333bec263b477fa59c396cb988ba2c,2025-04-23 00:00:00+00:00,0.008916814976993925,0.06807606752601159,100.78834605679383,0.10277316674985885,87.63633435156964,58.93343041660559,0.22033963060123474,1.002519326528567,1.0126596667237637,1.0015669865796897,1.4783540681529705,1.0018901169069174,1.0007302512558018,2.034327576026632,ema_50_150,2.997499742798505,-69.90232644225557,-25.841557754740023,-12.855768655287228,-3.631830869635966,1.8927217920471715,2.482798822988748,-18.930442817133617,-16.00870307674427,-14.665677254375547,-3.4613230264398065,-0.9050824697885058,2.997499742798505
