row_id,ts_end,ret_1d,vol_1d,vol_1h,sma_ratio,rsi14,atr14,macd,slope_20,dow,hour,best_strategy
562fc7ed69b7436ca70f6c9079b44392,2023-01-22 00:00:00+00:00,0.004324800400609341,0.0009636454493466782,0.0012672135179303968,0.9889107103308972,48.303123820176566,34.90708155208358,-15.115941749634658,22764.42645112782,5,23,sma_50_200
daac7951af98487da8579fc16f5a4c39,2023-01-25 00:00:00+00:00,-0.01210464679284906,0.000607855465801099,0.0013270089720010725,0.9913600577790558,54.07605946164097,30.09590584502561,5.924789865457569,22631.48325563912,1,23,sma_50_200
f3cac8d9325746398b86162b0d6300e6,2023-01-28 00:00:00+00:00,0.002121143158922534,0.0005873780607598331,0.00030295105037929853,0.999388362884078,59.613500839702375,10.829285378345949,1.0136460915964562,23060.42849624059,4,23,sma_50_200
9efd1c9ac07d45b09e0cb6a384198886,2023-01-31 00:00:00+00:00,-0.03835232658563814,0.0006939063294393482,0.00038313732288140973,1.0037321696953,62.27096749222775,17.827391680405157,13.424769816007029,22829.22707518797,0,23,sma_50_200
c01b152ec2994b7abcbd21a2f8f8d672,2023-02-03 00:00:00+00:00,-0.01046827731561506,0.0006998912117890389,0.0005255888662515705,0.9945558208106373,50.09849630742975,24.566031368873688,-12.99050122537301,23469.309676691715,3,23,sma_50_200
82d9d54ce9d14d43ad8a62bbcdfe3efd,2023-02-06 00:00:00+00:00,-0.016462407298441062,0.0004545782200691429,0.0004485128708391099,1.0003816300988406,41.65197396651996,14.201734152401304,-3.4999352150334744,22938.894578947373,6,23,sma_50_200
e922fbd356bf4fe4a3a1f89da7bee44f,2023-02-09 00:00:00+00:00,-0.012641355290880174,0.00042519438492054053,0.0003583083733565119,1.001604997530446,63.338750921302804,12.846210944964307,4.144267070954811,22943.675436090216,2,23,sma_50_200
cebd50f236994153acb7a65834bb5474,2023-02-12 00:00:00+00:00,0.010807816803436454,0.0002679913607951392,0.00037365844766474736,1.0036673542508758,50.298317934864684,12.021412292765744,0.002373154704400804,21861.15583458645,5,23,sma_50_200
e65c558d0dab4b8394cd8e697788d9f6,2023-02-15 00:00:00+00:00,0.019661231190100326,0.0006495631187975349,0.0003425498062894749,0.9994972672602289,37.475674269453826,9.528988989417233,-5.949525720337988,22199.330270676688,1,23,sma_50_200
3857bfb32f94495981c1a0a586d6b607,2023-02-18 00:00:00+00:00,0.046810865714069116,0.0009348956836072446,0.0009348756804860129,0.9984844637253281,44.00328149437172,30.034856989052226,-17.476050759887585,24542.015165413548,4,23,sma_50_200
202d92eaa6a040039d5da6a1e3722bbb,2023-02-21 00:00:00+00:00,0.021850611595825464,0.0007329486951826248,0.0004478561112467386,1.002843845978207,69.88400795212398,16.29655941009211,15.013237364200904,24832.366812030054,0,23,sma_50_200
f20093dea0834d03b9642ba0d1c6975e,2023-02-24 00:00:00+00:00,-0.010275437961862366,0.0007194694781787974,0.00038620099051476814,1.0018505477156767,61.72554606654457,18.205609501122677,15.445787759439554,23951.515781954873,3,23,sma_50_200
b41afd51241142fb897101106d24a169,2023-02-27 00:00:00+00:00,0.017350569879752697,0.0004476157235825964,0.0007602762364229364,1.0005129599535076,57.233781774188635,17.70916319565612,5.984201625851711,23550.636616541356,6,23,sma_50_200
922e0b4af3564fffbae29aae9afb86ae,2023-03-02 00:00:00+00:00,0.02096636972519139,0.0006326646456858603,0.0004279398919808798,1.0049432925184454,52.57790638413639,18.217074984857568,13.111029676681937,23647.138007518803,2,23,sma_50_200
93328d9ad63a41c2a7bf8a439d2883ad,2023-03-05 00:00:00+00:00,0.0002506605577106136,0.00026824376792484853,0.00025479150946235683,1.0034023524322113,62.411662307496044,7.798289976396211,4.616905248301919,22342.978488721816,5,23,sma_50_200
7d8402f5817a46e9b09318313a02c5ca,2023-03-08 00:00:00+00:00,-0.009787499604101635,0.0005512091488482437,0.0004244936738641874,1.0049225016408734,56.60586710519996,13.531803608095554,9.429978086904157,22198.410781954884,1,23,sma_50_200
5ec89b3bac1e4396a28f8036ba7ee23c,2023-03-11 00:00:00+00:00,-0.010275590744551977,0.0010026971553459098,0.0006630873624697461,1.0047804395184485,44.462391759176064,22.71922435799774,-6.2099927096642205,20148.584796992487,4,23,sma_50_200
34503451b3ce416989b868ae7d6a5618,2023-03-14 00:00:00+00:00,0.09321943609624195,0.001417806029679002,0.0012033158075799523,0.9993797942532938,62.39554864818829,32.00022776175485,12.627132269095455,24091.193548872176,0,23,sma_50_200
3afb16fa2da841e6967f171a71933e9c,2023-03-17 00:00:00+00:00,0.030516738675820276,0.0008717334747275571,0.0007143068091049217,1.0040070088009063,50.96624785886166,24.087932569913335,3.3092083539886517,24992.456443609015,3,23,sma_50_200
c4ff3cc83e5e4ab6a05456c6fbe4fa83,2023-03-20 00:00:00+00:00,0.039161638252084296,0.0008339361994040227,0.0007464670132152109,0.996730068449178,34.3419976945062,43.777420760228686,-58.550218344629684,27932.859729323307,6,23,sma_50_200
17454b9a9b6f45f19e814bf59a902dac,2023-03-23 00:00:00+00:00,-0.03015384593483439,0.0011823083996559162,0.000546098377890833,1.0012085314141657,45.07923726824153,14.416036763919891,-2.334014725900488,27264.267466165416,2,23,sma_50_200
3e6917e7d378494587e67cb787ce10f1,2023-03-26 00:00:00+00:00,0.0002738984601589056,0.0005043469397565839,0.0003065437462483226,1.0011404831022532,47.76280213044727,6.9354471575791035,1.31631070255753,27464.761375939863,5,23,sma_50_200
e89a62adcaf44dfcb8e04f26e1331a12,2023-03-29 00:00:00+00:00,0.0050315967909559944,0.0006639026159525219,0.00047427384563587853,1.0007642275045379,46.57848523332007,14.468437232142964,-0.5888845253139152,27272.902571428567,1,23,sma_30_120
26cdb7ec98e74bd6a6bc10b56c687949,2023-04-01 00:00:00+00:00,0.015389203230084636,0.0006728404276156637,0.00032653953181310753,0.9988416706141147,35.20913838749153,9.338751237649683,-13.41720961903411,28471.146406015047,4,23,sma_30_120
451f82add25a4296ac1a6a5209f04a65,2023-04-04 00:00:00+00:00,-0.01301471460148873,0.0008074612839295442,0.000851409895593944,1.0022109331973004,45.06911007567964,22.486270189760845,-19.517370532128552,27780.73645864662,0,23,sma_30_120
21f84680e2dd4fd2b3d6aa4b6223db0e,2023-04-07 00:00:00+00:00,-0.005193368244407304,0.000457492150710838,0.0002535969313684265,1.001042152490265,56.85756790010775,4.208112122038175,-0.3377791664097458,28026.58518045114,3,23,sma_30_120
e86f55580ce44c75bb2d69fd981a2c3d,2023-04-10 00:00:00+00:00,0.013817151995830557,0.000368530519035147,0.00040404144736262216,1.0001192321433021,45.066511985266544,9.153597996419473,-6.904406247107545,28323.73952631581,6,23,sma_30_120
46153f5bed3742daa30a99e545e46bb0,2023-04-13 00:00:00+00:00,-0.010832235382191246,0.0006063598152315129,0.0003889966705451832,0.9992678661532908,51.294038859418,7.711855268435095,-3.2214725073063164,29881.727511278215,2,23,sma_30_120
47dbfb8c31bf47939931b99d22c5b4b7,2023-04-16 00:00:00+00:00,-0.0057404003938299475,0.00026861879795639923,0.00021394932827365227,0.9995450227765512,37.13022961949911,4.606959612693382,-7.371306363780604,30292.207105263155,5,23,sma_30_120
973328c30ba04b8db8c95c066196b317,2023-04-19 00:00:00+00:00,0.03227997544003558,0.00047032764898056453,0.00038036036427792954,1.0011980824011324,56.290091218158864,11.767847058572114,10.302759659090952,30379.88567669175,1,23,sma_50_200
94b0e56aea664dacaaef7cd402ab7922,2023-04-22 00:00:00+00:00,-0.03439682652121556,0.0006385593050207189,0.0004301393342171027,0.9988130054606262,39.970605822859774,11.706738731476602,-9.733556091850915,27263.49209022554,4,23,sma_50_200
8daefed614de493f94cc23ce0e399a8f,2023-04-25 00:00:00+00:00,-0.002582466347813228,0.0006057666227800085,0.00039025254350266535,1.0023932705781058,48.59391510977819,10.04908709130253,1.8435682388844725,27511.730639097743,0,23,sma_50_200
6944760d9c04463ab954a1d4b3d9d52b,2023-04-28 00:00:00+00:00,0.03810768676961529,0.0010507380424171799,0.0005260820834498397,0.9971146849134788,58.08106247909873,14.15374307003648,7.102668211591663,29470.06706766919,3,23,sma_50_200
242d1292f97d46678e6966c91944cd27,2023-05-01 00:00:00+00:00,9.40799426352168e-05,0.0005271434790862612,0.00042341649567718113,0.9948289480600517,19.330051106070112,23.440125649051172,-31.732259368574887,29266.444909774444,6,23,sma_50_200
06385af933304a2d80f4f6b8847b6ddc,2023-05-04 00:00:00+00:00,0.012509618893005836,0.0007064981963565153,0.0006621022360631785,1.002981697908488,54.17003222650202,16.828906180610833,-8.204227680784243,29001.65745864662,2,23,sma_50_200
9fb3b3986a7e4df68c08c10dd38c78ee,2023-05-07 00:00:00+00:00,-0.021533706790471063,0.0005542860222054347,0.0003411199366813228,1.0014248543955435,53.636242042463216,6.3980182393795,6.410296528796607,28864.15206015037,5,23,sma_50_200
3c0fb9a4fa3f47f78b74d12a69ab67c6,2023-05-10 00:00:00+00:00,-0.0010709421434533795,0.0004898081388962007,0.0002708809448117812,1.0008970308876095,51.732847656664504,6.737146984879112,7.949684155668365,27643.150819548857,1,23,sma_50_200
bcb66ac186da46429779d0fffd61af97,2023-05-13 00:00:00+00:00,-0.007309857025998512,0.0007567198831506482,0.0004840073900862055,1.003515296480207,62.470548451241505,11.810235350216374,12.548809687010362,26792.021421052646,4,23,sma_50_200
906704b076514e41b7080ce4593e4839,2023-05-16 00:00:00+00:00,0.009067143372463171,0.0004916732584443898,0.0003511922155835528,0.994385055546692,29.455625647891512,17.098105300031378,-21.91679621516596,27167.293654135323,0,23,sma_50_200
fd35d4ebe67c4b38a7477c1f9dbeb97f,2023-05-19 00:00:00+00:00,-0.021637486202536915,0.0005678188718047395,0.0003098015599121166,0.9987931806408464,37.01573138968489,9.330342990367333,-4.798296964039764,26838.103879699243,3,23,sma_50_200
1947609fb0d84265961b5b91d84c2c49,2023-05-22 00:00:00+00:00,-0.013192224711274902,0.0003391221202509483,0.0001740402374588429,0.9989564949374322,31.3783921354775,4.933544557599306,-9.595030883723666,26745.596308270673,6,23,sma_50_200
3cc9a571ac724358a5b66d2a94b4a4bd,2023-05-25 00:00:00+00:00,-0.03262772145685211,0.0005181714386888173,0.00023954960532949072,0.9983826124398555,31.831368796496086,4.141656422469793,-5.617896639894752,26334.958263157885,2,23,sma_50_200
aef63cd2c119422fb89501238c70c777,2023-05-28 00:00:00+00:00,0.005273383395599129,0.00024024475937302727,0.00024429036475363076,1.0025128328444046,59.74025535537451,4.885516650452288,4.80278406445359,26846.44869172935,5,23,sma_50_200
4649d3c13d264471acc972feabac11e4,2023-05-31 00:00:00+00:00,-0.0017496343213804222,0.00043002314895294685,0.000251832093491712,0.998389393042795,42.71850866148175,4.568565708242445,-4.688840576971415,27690.582729323305,1,23,sma_50_200
