row_id,ts_end,ret_1h,ret_1d,atr_14,parkinson_20,std_20,rsi_14,roc_5,sma_50_rel,sma_200_rel,ema_20_rel,linreg_slope,obv_norm,vwap_dev,volume_ratio,best_strategy,best_sharpe
8e654582497245e08fdc81af1c2adf6b,2024-01-31 00:00:00+00:00,-0.008393614935387705,-0.006405642036912074,48.65064006622269,0.11202507406553062,76.10887313969675,58.41979346185719,0.1983511911560211,0.9999151664946394,0.9906026149085773,1.001880776523539,-1.4615238601478535,1.0048677934341759,1.0004709644702263,1.45564511160491,sma_50_200,-0.42439477866558095
99f3dc0205c74c9892e414eef00d00bd,2024-02-01 00:00:00+00:00,7.13767462091619e-05,-0.0079927096478013,16.862114677620756,0.040991717006258734,15.833999022938002,53.34057338361105,0.04195707706538259,1.000231006658661,1.0012539976590995,1.0003431354888603,0.2267614979606069,1.0022701769248952,1.0004646462844957,4.024960275966119,sma_50_200,-1.3066592016596434
b0de18ebcee94bc5b3b7739657a4d458,2024-02-02 00:00:00+00:00,0.0035071033643618854,0.011144175351250563,14.518563540655936,0.03173704267807204,14.18304737972094,67.15120550486675,0.057643189815801216,1.0020582613997835,1.0017280891853733,1.0008618285931599,1.2987396555121515,1.0051167845165039,1.0000541403818337,2.9903575180798776,sma_50_200,-0.5447334505839603
9221930612c6403b962738f6aab5855d,2024-02-03 00:00:00+00:00,7.960411309448912e-05,0.002642167707801124,9.121492310105426,0.021324926478034106,16.206216825002123,65.7176374810423,0.04121405491887577,1.000978354554167,1.002814291424799,1.0005536658710845,0.748269221055916,1.001900564649554,0.9998754213688994,3.5609062901108763,sma_50_200,-0.452465765220362
30f93bdce3f0436192e1c84e2ee56724,2024-02-04 00:00:00+00:00,-0.0008202798160509284,-0.004814842617731241,8.196529191262657,0.01919826482260088,17.128851023331933,55.68456763612517,0.03035972434765126,1.0000488190272612,0.9989995478731882,1.0002554045275833,-0.9883402616887187,1.0002495435407113,0.9998886884264256,2.4784101018284654,sma_50_200,-1.394599993115775
90bdab21d0db4e7ea8b66ead90a1fac5,2024-02-05 00:00:00+00:00,0.0007047693447446157,-0.009513400765784996,12.833796212534052,0.02932409714449439,14.518242909255868,48.39521391879284,0.019211303198048552,0.9998335179085822,0.9970063610036755,0.9999152176629361,-0.37801933048960484,0.9988022973932904,1.000010018741308,1.8648165576772544,sma_50_200,-2.101836814454256
7c0945460c934934913185e66cd42da0,2024-02-06 00:00:00+00:00,0.005791736134198144,0.002993591579639854,7.037309189945087,0.013572950690770014,8.890194847568344,64.829694921435,9.365779828983932e-05,1.001328174986228,1.0051236862586905,1.0001999119965885,1.3370678547637789,1.000858326973537,1.0000000780480982,0.5707902368786941,sma_50_200,-1.7984316175682071
e0f85afd6e36472a9533ff3fbf61e5df,2024-02-07 00:00:00+00:00,-0.0026468074590293433,0.009234870647941706,11.659240728795282,0.02569474504072448,16.012751971748973,47.460987401274615,-0.006681847762908972,0.9996778548105834,0.9986741866251133,0.9999469752957244,-0.7906032937165945,0.999615267053206,1.0001065877659365,1.936397663087199,sma_50_200,-1.5857744753225012
d8ae021f717b44c28b7743f1102cceb4,2024-02-08 00:00:00+00:00,0.004961636858787477,0.02974361196981734,23.055302601283753,0.0564353265519699,42.14222553830641,76.00255473134946,0.19943653986180415,1.0036035762550541,1.0041086147074996,1.0022351783007895,1.2610337130124072,1.0325440156507686,1.0002760945805698,1.8415863786278766,sma_50_200,-3.7043999478553964
571ca912e4864ef98f914e2e168f4de2,2024-02-09 00:00:00+00:00,0.0009057122011080221,0.021016438903270207,14.172398020117317,0.030286970850217313,20.798160361526254,54.747797533693436,0.048824417506164015,1.0001304460796983,0.9991562890419418,1.0003093375455328,-0.6464458045135794,0.998501759178721,1.0002843832686126,1.0780799442463898,sma_50_200,-1.9027897489529244
b3e42f6adf9140eaa02c2953185470cf,2024-02-10 00:00:00+00:00,-0.0025564545835164987,0.03962157115801812,25.905585062658343,0.054023572908227006,18.6404066166168,49.85519992777713,0.08941711971553121,0.9993804375579126,0.9954812340995389,1.0001204679657982,-1.2586057344963097,0.9994586989089334,0.9998593629587487,1.2217141849276365,sma_50_200,-0.33349245583067416
f3727459196d44c29d415e0fe13746de,2024-02-11 00:00:00+00:00,-0.0018599931285079307,0.013654350150096972,17.618784561449793,0.03380725886491707,22.03077918223025,53.46180899459777,0.0563338043872546,1.000022257610488,0.9986350936261864,1.000280195177943,-0.9243261312824996,0.9999977159237945,1.000209135866927,1.296597716594268,sma_50_200,-0.23439758708019712
f1973fa4d7144a80acc30d8850b7ad89,2024-02-12 00:00:00+00:00,0.0037437822709661672,0.010930306174412485,20.727212561246606,0.04544722803328489,55.5343907207933,78.0898991726196,0.0798013813865755,1.002819108275208,1.0036648367074699,1.001435960396055,1.3225906169088981,1.0032988523911466,0.9998231353703105,2.427435233295174,sma_50_200,0.3748533282593702
